,Features,AvgLossSyn
0,"['monthly_emissions', 'prcp', 'gdp_rel_2017_interp', 'monthly_pop_density']",0.005845529751160167
0,"['monthly_emissions', 'prcp', 'gdp_rel_2017_interp', 'monthly_emissions_sma']",0.012568478184729387
0,"['monthly_emissions', 'prcp', 'monthly_energy_prod', 'monthly_energy_use']",0.010870837715563698
0,"['monthly_emissions', 'prcp', 'monthly_energy_prod', 'monthly_energy_flow']",0.007236365051408727
0,"['monthly_emissions', 'prcp', 'monthly_energy_prod', 'monthly_renew_pct']",0.008007067715172681
0,"['monthly_emissions', 'prcp', 'monthly_energy_prod', 'monthly_fossil_pct']",0.008235679785331686
0,"['monthly_emissions', 'prcp', 'monthly_energy_prod', 'monthly_pop_density']",0.013392738854102006
0,"['monthly_emissions', 'prcp', 'monthly_energy_prod', 'monthly_emissions_sma']",0.009546018578819801
0,"['monthly_emissions', 'prcp', 'monthly_energy_use', 'monthly_energy_flow']",0.008335498282064485
0,"['monthly_emissions', 'prcp', 'monthly_energy_use', 'monthly_renew_pct']",0.010046351687937815
0,"['monthly_emissions', 'prcp', 'monthly_energy_use', 'monthly_fossil_pct']",0.010695353130816402
0,"['monthly_emissions', 'prcp', 'monthly_energy_use', 'monthly_pop_density']",0.01291473913144834
0,"['monthly_emissions', 'prcp', 'monthly_energy_use', 'monthly_emissions_sma']",0.006602784873840658
0,"['monthly_emissions', 'prcp', 'monthly_energy_flow', 'monthly_renew_pct']",0.009166140276724348
0,"['monthly_emissions', 'prcp', 'monthly_energy_flow', 'monthly_fossil_pct']",0.0115644747872082
0,"['monthly_emissions', 'prcp', 'monthly_energy_flow', 'monthly_pop_density']",0.007347343640708618
0,"['monthly_emissions', 'prcp', 'monthly_energy_flow', 'monthly_emissions_sma']",0.007547081989555914
0,"['monthly_emissions', 'prcp', 'monthly_renew_pct', 'monthly_fossil_pct']",0.007852687036302706
0,"['monthly_emissions', 'prcp', 'monthly_renew_pct', 'monthly_pop_density']",0.01155884842228712
0,"['monthly_emissions', 'prcp', 'monthly_renew_pct', 'monthly_emissions_sma']",0.012201317981176074
0,"['monthly_emissions', 'prcp', 'monthly_fossil_pct', 'monthly_pop_density']",0.011660896804334887
0,"['monthly_emissions', 'prcp', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.012773394385550143
0,"['monthly_emissions', 'prcp', 'monthly_pop_density', 'monthly_emissions_sma']",0.010253975629840154
0,"['monthly_emissions', 'snow', 'tavg', 'gdp_rel_2017_interp']",0.01255149306543006
0,"['monthly_emissions', 'snow', 'tavg', 'monthly_energy_prod']",0.10202825199142809
0,"['monthly_emissions', 'snow', 'tavg', 'monthly_energy_use']",0.004933907218030962
0,"['monthly_emissions', 'snow', 'tavg', 'monthly_energy_flow']",0.0045328169945029
0,"['monthly_emissions', 'snow', 'tavg', 'monthly_renew_pct']",0.014236521992680301
0,"['monthly_emissions', 'snow', 'tavg', 'monthly_fossil_pct']",0.004499306361334438
0,"['monthly_emissions', 'snow', 'tavg', 'monthly_pop_density']",0.006951991559324652
0,"['monthly_emissions', 'snow', 'tavg', 'monthly_emissions_sma']",0.004949914202249845
0,"['monthly_emissions', 'snow', 'gdp_rel_2017_interp', 'monthly_energy_prod']",0.004448686936270072
0,"['monthly_emissions', 'snow', 'gdp_rel_2017_interp', 'monthly_energy_use']",0.015013407064354271
0,"['monthly_emissions', 'snow', 'gdp_rel_2017_interp', 'monthly_energy_flow']",0.015290799616277167
0,"['monthly_emissions', 'snow', 'gdp_rel_2017_interp', 'monthly_renew_pct']",0.017059674584798165
0,"['monthly_emissions', 'snow', 'gdp_rel_2017_interp', 'monthly_fossil_pct']",0.011848041647417535
0,"['monthly_emissions', 'snow', 'gdp_rel_2017_interp', 'monthly_pop_density']",0.01463109582082321
0,"['monthly_emissions', 'snow', 'gdp_rel_2017_interp', 'monthly_emissions_sma']",0.006240918379707711
0,"['monthly_emissions', 'snow', 'monthly_energy_prod', 'monthly_energy_use']",0.005195550871449541
0,"['monthly_emissions', 'snow', 'monthly_energy_prod', 'monthly_energy_flow']",0.004441010420679002
0,"['monthly_emissions', 'snow', 'monthly_energy_prod', 'monthly_renew_pct']",0.11077628122709045
0,"['monthly_emissions', 'snow', 'monthly_energy_prod', 'monthly_fossil_pct']",0.10234685654070645
0,"['monthly_emissions', 'snow', 'monthly_energy_prod', 'monthly_pop_density']",0.10326899416864334
0,"['monthly_emissions', 'snow', 'monthly_energy_prod', 'monthly_emissions_sma']",0.00536163851167748
0,"['monthly_emissions', 'snow', 'monthly_energy_use', 'monthly_energy_flow']",0.0066304786150138025
0,"['monthly_emissions', 'snow', 'monthly_energy_use', 'monthly_renew_pct']",0.007657446023192849
0,"['monthly_emissions', 'snow', 'monthly_energy_use', 'monthly_fossil_pct']",0.006627734528555766
0,"['monthly_emissions', 'snow', 'monthly_energy_use', 'monthly_pop_density']",0.00794812034362772
0,"['monthly_emissions', 'snow', 'monthly_energy_use', 'monthly_emissions_sma']",0.005552338406702099
0,"['monthly_emissions', 'snow', 'monthly_energy_flow', 'monthly_renew_pct']",0.005183311546684023
0,"['monthly_emissions', 'snow', 'monthly_energy_flow', 'monthly_fossil_pct']",0.006156300301310578
0,"['monthly_emissions', 'snow', 'monthly_energy_flow', 'monthly_pop_density']",0.0058170710994535834
0,"['monthly_emissions', 'snow', 'monthly_energy_flow', 'monthly_emissions_sma']",0.006110057126442997
0,"['monthly_emissions', 'snow', 'monthly_renew_pct', 'monthly_fossil_pct']",0.007735998689918508
0,"['monthly_emissions', 'snow', 'monthly_renew_pct', 'monthly_pop_density']",0.0063211374519093555
0,"['monthly_emissions', 'snow', 'monthly_renew_pct', 'monthly_emissions_sma']",0.01179826631597976
0,"['monthly_emissions', 'snow', 'monthly_fossil_pct', 'monthly_pop_density']",0.008471859773724335
0,"['monthly_emissions', 'snow', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.004238039519323017
0,"['monthly_emissions', 'snow', 'monthly_pop_density', 'monthly_emissions_sma']",0.005447976706656877
0,"['monthly_emissions', 'tavg', 'gdp_rel_2017_interp', 'monthly_energy_prod']",0.004895296013366714
0,"['monthly_emissions', 'tavg', 'gdp_rel_2017_interp', 'monthly_energy_use']",0.005791543751158861
0,"['monthly_emissions', 'tavg', 'gdp_rel_2017_interp', 'monthly_energy_flow']",0.012228989552910307
0,"['monthly_emissions', 'tavg', 'gdp_rel_2017_interp', 'monthly_renew_pct']",0.02240878182337139
0,"['monthly_emissions', 'tavg', 'gdp_rel_2017_interp', 'monthly_fossil_pct']",0.014911835728421646
0,"['monthly_emissions', 'tavg', 'gdp_rel_2017_interp', 'monthly_pop_density']",0.017643021400506418
0,"['monthly_emissions', 'tavg', 'gdp_rel_2017_interp', 'monthly_emissions_sma']",0.004710260781282692
0,"['monthly_emissions', 'tavg', 'monthly_energy_prod', 'monthly_energy_use']",0.0037254791831964613
0,"['monthly_emissions', 'tavg', 'monthly_energy_prod', 'monthly_energy_flow']",0.004829999718300183
0,"['monthly_emissions', 'tavg', 'monthly_energy_prod', 'monthly_renew_pct']",0.11162330634997362
0,"['monthly_emissions', 'tavg', 'monthly_energy_prod', 'monthly_fossil_pct']",0.10241142074855425
0,"['monthly_emissions', 'tavg', 'monthly_energy_prod', 'monthly_pop_density']",0.10282874949269241
0,"['monthly_emissions', 'tavg', 'monthly_energy_prod', 'monthly_emissions_sma']",0.003702117654943109
0,"['monthly_emissions', 'tavg', 'monthly_energy_use', 'monthly_energy_flow']",0.004417687951684116
0,"['monthly_emissions', 'tavg', 'monthly_energy_use', 'monthly_renew_pct']",0.014332851818566571
0,"['monthly_emissions', 'tavg', 'monthly_energy_use', 'monthly_fossil_pct']",0.01212637491665906
0,"['monthly_emissions', 'tavg', 'monthly_energy_use', 'monthly_pop_density']",0.00618903176248479
0,"['monthly_emissions', 'tavg', 'monthly_energy_use', 'monthly_emissions_sma']",0.0065871486854416515
0,"['monthly_emissions', 'tavg', 'monthly_energy_flow', 'monthly_renew_pct']",0.0055943948483703565
0,"['monthly_emissions', 'tavg', 'monthly_energy_flow', 'monthly_fossil_pct']",0.007959319122902653
0,"['monthly_emissions', 'tavg', 'monthly_energy_flow', 'monthly_pop_density']",0.007021602219003919
0,"['monthly_emissions', 'tavg', 'monthly_energy_flow', 'monthly_emissions_sma']",0.004501985765032073
0,"['monthly_emissions', 'tavg', 'monthly_renew_pct', 'monthly_fossil_pct']",0.007668795340386684
0,"['monthly_emissions', 'tavg', 'monthly_renew_pct', 'monthly_pop_density']",0.009154008103497362
0,"['monthly_emissions', 'tavg', 'monthly_renew_pct', 'monthly_emissions_sma']",0.007353166952763232
0,"['monthly_emissions', 'tavg', 'monthly_fossil_pct', 'monthly_pop_density']",0.005776132165347034
0,"['monthly_emissions', 'tavg', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.003974511977172881
0,"['monthly_emissions', 'tavg', 'monthly_pop_density', 'monthly_emissions_sma']",0.005191736304838585
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_energy_use']",0.006000696400140041
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_energy_flow']",0.004484181078200473
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_renew_pct']",0.013591327141410836
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_fossil_pct']",0.006383685978823131
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_pop_density']",0.013448491179868238
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_emissions_sma']",0.004152825410626066
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_energy_flow']",0.013002477458064236
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_renew_pct']",0.020391703444100795
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_fossil_pct']",0.0122361488790007
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_pop_density']",0.03202855337514249
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_emissions_sma']",0.005913029678742671
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_renew_pct']",0.015536790922470194
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_fossil_pct']",0.014727308304975545
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_pop_density']",0.015568726995307135
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_emissions_sma']",0.007168915316855049
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_renew_pct', 'monthly_fossil_pct']",0.015143274945168407
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_renew_pct', 'monthly_pop_density']",0.021802241829804156
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_renew_pct', 'monthly_emissions_sma']",0.008649222605163572
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_fossil_pct', 'monthly_pop_density']",0.030328621370926068
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.012097376626356142
0,"['monthly_emissions', 'gdp_rel_2017_interp', 'monthly_pop_density', 'monthly_emissions_sma']",0.020999566904972414
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_energy_use', 'monthly_energy_flow']",0.005004025827308916
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_energy_use', 'monthly_renew_pct']",0.008650173558358147
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_energy_use', 'monthly_fossil_pct']",0.012816969945742095
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_energy_use', 'monthly_pop_density']",0.010908176979552743
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_energy_use', 'monthly_emissions_sma']",0.0064110357737895175
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_energy_flow', 'monthly_renew_pct']",0.013795304391255665
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_energy_flow', 'monthly_fossil_pct']",0.00444857854622158
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_energy_flow', 'monthly_pop_density']",0.006633167939401019
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_energy_flow', 'monthly_emissions_sma']",0.0065814047345958224
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_renew_pct', 'monthly_fossil_pct']",0.10543154556566185
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_renew_pct', 'monthly_pop_density']",0.11139826843143683
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_renew_pct', 'monthly_emissions_sma']",0.008894861400451174
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_fossil_pct', 'monthly_pop_density']",0.10468690895770746
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.010151501504448317
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_pop_density', 'monthly_emissions_sma']",0.0063678798390756994
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_energy_flow', 'monthly_renew_pct']",0.012897922160171231
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_energy_flow', 'monthly_fossil_pct']",0.004369493631393397
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_energy_flow', 'monthly_pop_density']",0.007243578408760148
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_energy_flow', 'monthly_emissions_sma']",0.006364497214901374
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_renew_pct', 'monthly_fossil_pct']",0.007860023555776537
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_renew_pct', 'monthly_pop_density']",0.01450498664327522
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_renew_pct', 'monthly_emissions_sma']",0.008940903973132089
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_fossil_pct', 'monthly_pop_density']",0.008933043067908486
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.009968180921658274
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_pop_density', 'monthly_emissions_sma']",0.00812660370516275
0,"['monthly_emissions', 'monthly_energy_flow', 'monthly_renew_pct', 'monthly_fossil_pct']",0.009285872560196706
0,"['monthly_emissions', 'monthly_energy_flow', 'monthly_renew_pct', 'monthly_pop_density']",0.006585015757513299
0,"['monthly_emissions', 'monthly_energy_flow', 'monthly_renew_pct', 'monthly_emissions_sma']",0.0069220120224792155
0,"['monthly_emissions', 'monthly_energy_flow', 'monthly_fossil_pct', 'monthly_pop_density']",0.006363265743372332
0,"['monthly_emissions', 'monthly_energy_flow', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.004319011209214779
0,"['monthly_emissions', 'monthly_energy_flow', 'monthly_pop_density', 'monthly_emissions_sma']",0.006603341189456555
0,"['monthly_emissions', 'monthly_renew_pct', 'monthly_fossil_pct', 'monthly_pop_density']",0.00853730105263832
0,"['monthly_emissions', 'monthly_renew_pct', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.007901919455064375
0,"['monthly_emissions', 'monthly_renew_pct', 'monthly_pop_density', 'monthly_emissions_sma']",0.014474382483262454
0,"['monthly_emissions', 'monthly_fossil_pct', 'monthly_pop_density', 'monthly_emissions_sma']",0.008422564775674808
0,"['prcp', 'snow', 'tavg', 'gdp_rel_2017_interp']",0.023857413137915576
0,"['prcp', 'snow', 'tavg', 'monthly_energy_prod']",0.004160384393836602
0,"['prcp', 'snow', 'tavg', 'monthly_energy_use']",0.013904272831336313
0,"['prcp', 'snow', 'tavg', 'monthly_energy_flow']",0.00997007944562745
0,"['prcp', 'snow', 'tavg', 'monthly_renew_pct']",0.007197963017751743
0,"['prcp', 'snow', 'tavg', 'monthly_fossil_pct']",0.006885173229338835
0,"['prcp', 'snow', 'tavg', 'monthly_pop_density']",0.0056484415092689574
0,"['prcp', 'snow', 'tavg', 'monthly_emissions_sma']",0.004987157249798494
0,"['prcp', 'snow', 'gdp_rel_2017_interp', 'monthly_energy_prod']",0.013586096847606215
0,"['prcp', 'snow', 'gdp_rel_2017_interp', 'monthly_energy_use']",0.013692236726717273
0,"['prcp', 'snow', 'gdp_rel_2017_interp', 'monthly_energy_flow']",0.02256446917173486
0,"['prcp', 'snow', 'gdp_rel_2017_interp', 'monthly_renew_pct']",0.023830332601414702
0,"['prcp', 'snow', 'gdp_rel_2017_interp', 'monthly_fossil_pct']",0.01908711766622413
0,"['prcp', 'snow', 'gdp_rel_2017_interp', 'monthly_pop_density']",0.018930884852739395
0,"['prcp', 'snow', 'gdp_rel_2017_interp', 'monthly_emissions_sma']",0.01152767455662625
0,"['prcp', 'snow', 'monthly_energy_prod', 'monthly_energy_use']",0.01116916345661316
0,"['prcp', 'snow', 'monthly_energy_prod', 'monthly_energy_flow']",0.004045509663836205
0,"['prcp', 'snow', 'monthly_energy_prod', 'monthly_renew_pct']",0.0072677496198843535
0,"['prcp', 'snow', 'monthly_energy_prod', 'monthly_fossil_pct']",0.006775447001441915
0,"['prcp', 'snow', 'monthly_energy_prod', 'monthly_pop_density']",0.005550317114160711
0,"['prcp', 'snow', 'monthly_energy_prod', 'monthly_emissions_sma']",0.10264069284236589
0,"['prcp', 'snow', 'monthly_energy_use', 'monthly_energy_flow']",0.011948564748685274
0,"['prcp', 'snow', 'monthly_energy_use', 'monthly_renew_pct']",0.007867472928873617
0,"['prcp', 'snow', 'monthly_energy_use', 'monthly_fossil_pct']",0.009786521283774212
0,"['prcp', 'snow', 'monthly_energy_use', 'monthly_pop_density']",0.014597839011328002
0,"['prcp', 'snow', 'monthly_energy_use', 'monthly_emissions_sma']",0.008503344598628882
0,"['prcp', 'snow', 'monthly_energy_flow', 'monthly_renew_pct']",0.008453780920047766
0,"['prcp', 'snow', 'monthly_energy_flow', 'monthly_fossil_pct']",0.011303471571753564
0,"['prcp', 'snow', 'monthly_energy_flow', 'monthly_pop_density']",0.011066532963833108
0,"['prcp', 'snow', 'monthly_energy_flow', 'monthly_emissions_sma']",0.006847087130747682
0,"['prcp', 'snow', 'monthly_renew_pct', 'monthly_fossil_pct']",0.012297195161950908
0,"['prcp', 'snow', 'monthly_renew_pct', 'monthly_pop_density']",0.006604303693083757
0,"['prcp', 'snow', 'monthly_renew_pct', 'monthly_emissions_sma']",0.012833729205606631
0,"['prcp', 'snow', 'monthly_fossil_pct', 'monthly_pop_density']",0.006949728894584025
0,"['prcp', 'snow', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.008384389561259763
0,"['prcp', 'snow', 'monthly_pop_density', 'monthly_emissions_sma']",0.006309000383608853
0,"['prcp', 'tavg', 'gdp_rel_2017_interp', 'monthly_energy_prod']",0.013585781143707669
0,"['prcp', 'tavg', 'gdp_rel_2017_interp', 'monthly_energy_use']",0.012215124753068183
0,"['prcp', 'tavg', 'gdp_rel_2017_interp', 'monthly_energy_flow']",0.015862533225927383
0,"['prcp', 'tavg', 'gdp_rel_2017_interp', 'monthly_renew_pct']",0.021098629576509032
0,"['prcp', 'tavg', 'gdp_rel_2017_interp', 'monthly_fossil_pct']",0.031211036779127
0,"['prcp', 'tavg', 'gdp_rel_2017_interp', 'monthly_pop_density']",0.02024732710672497
0,"['prcp', 'tavg', 'gdp_rel_2017_interp', 'monthly_emissions_sma']",0.0052075592167503066
0,"['prcp', 'tavg', 'monthly_energy_prod', 'monthly_energy_use']",0.012711505662320533
0,"['prcp', 'tavg', 'monthly_energy_prod', 'monthly_energy_flow']",0.012632695860043371
0,"['prcp', 'tavg', 'monthly_energy_prod', 'monthly_renew_pct']",0.01848708615470605
0,"['prcp', 'tavg', 'monthly_energy_prod', 'monthly_fossil_pct']",0.00780711567155559
0,"['prcp', 'tavg', 'monthly_energy_prod', 'monthly_pop_density']",0.007637297187736774
0,"['prcp', 'tavg', 'monthly_energy_prod', 'monthly_emissions_sma']",0.10190677215804715
0,"['prcp', 'tavg', 'monthly_energy_use', 'monthly_energy_flow']",0.008138617167430659
0,"['prcp', 'tavg', 'monthly_energy_use', 'monthly_renew_pct']",0.010238362596047608
0,"['prcp', 'tavg', 'monthly_energy_use', 'monthly_fossil_pct']",0.022029083333908003
0,"['prcp', 'tavg', 'monthly_energy_use', 'monthly_pop_density']",0.007176184566135726
0,"['prcp', 'tavg', 'monthly_energy_use', 'monthly_emissions_sma']",0.006516238478113593
0,"['prcp', 'tavg', 'monthly_energy_flow', 'monthly_renew_pct']",0.006758252472818934
0,"['prcp', 'tavg', 'monthly_energy_flow', 'monthly_fossil_pct']",0.009173600014536992
0,"['prcp', 'tavg', 'monthly_energy_flow', 'monthly_pop_density']",0.00804576078885516
0,"['prcp', 'tavg', 'monthly_energy_flow', 'monthly_emissions_sma']",0.003959514554551082
0,"['prcp', 'tavg', 'monthly_renew_pct', 'monthly_fossil_pct']",0.007281218310456164
0,"['prcp', 'tavg', 'monthly_renew_pct', 'monthly_pop_density']",0.0069124743098779315
0,"['prcp', 'tavg', 'monthly_renew_pct', 'monthly_emissions_sma']",0.009773275820056578
0,"['prcp', 'tavg', 'monthly_fossil_pct', 'monthly_pop_density']",0.0070281543492900864
0,"['prcp', 'tavg', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.007325334646383169
0,"['prcp', 'tavg', 'monthly_pop_density', 'monthly_emissions_sma']",0.006802637450782309
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_energy_use']",0.011424249213878674
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_energy_flow']",0.011695050841448356
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_renew_pct']",0.015340921674227221
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_fossil_pct']",0.011842271056723508
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_pop_density']",0.014119113794691074
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_emissions_sma']",0.004561004335578053
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_energy_flow']",0.020709633911801528
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_renew_pct']",0.024230299007752608
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_fossil_pct']",0.018144952790993842
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_pop_density']",0.02345393253360409
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_emissions_sma']",0.00529031156755888
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_renew_pct']",0.02279240210871434
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_fossil_pct']",0.013486876906343254
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_pop_density']",0.019096230695342355
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_emissions_sma']",0.006658234406471545
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_renew_pct', 'monthly_fossil_pct']",0.021360886639885748
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_renew_pct', 'monthly_pop_density']",0.0173189942123891
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_renew_pct', 'monthly_emissions_sma']",0.012091474053813878
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_fossil_pct', 'monthly_pop_density']",0.009222191439882616
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.011445220440842528
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_pop_density', 'monthly_emissions_sma']",0.00593713038747799
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_use', 'monthly_energy_flow']",0.007717797451739483
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_use', 'monthly_renew_pct']",0.015403261553784268
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_use', 'monthly_fossil_pct']",0.010493664435041312
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_use', 'monthly_pop_density']",0.01286867618720111
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_use', 'monthly_emissions_sma']",0.006573045156259997
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_flow', 'monthly_renew_pct']",0.012339243096224521
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_flow', 'monthly_fossil_pct']",0.010492115646073129
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_flow', 'monthly_pop_density']",0.012505185190189932
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_flow', 'monthly_emissions_sma']",0.007194062717155932
0,"['prcp', 'monthly_energy_prod', 'monthly_renew_pct', 'monthly_fossil_pct']",0.009704919999895254
0,"['prcp', 'monthly_energy_prod', 'monthly_renew_pct', 'monthly_pop_density']",0.009505800647622535
0,"['prcp', 'monthly_energy_prod', 'monthly_renew_pct', 'monthly_emissions_sma']",0.010899289468808884
0,"['prcp', 'monthly_energy_prod', 'monthly_fossil_pct', 'monthly_pop_density']",0.005839016843455
0,"['prcp', 'monthly_energy_prod', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.008217940664179038
0,"['prcp', 'monthly_energy_prod', 'monthly_pop_density', 'monthly_emissions_sma']",0.013264629548142863
0,"['prcp', 'monthly_energy_use', 'monthly_energy_flow', 'monthly_renew_pct']",0.015915963094542403
