,Features,AvgLossSyn
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_pop_density']",0.05891720314526752
0,"['monthly_emissions', 'monthly_energy_prod', 'monthly_emissions_sma']",0.07123371240147104
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_energy_flow']",0.07671650723534254
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_renew_pct']",0.3421582940280543
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_fossil_pct']",0.1417018388272611
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_pop_density']",0.01675244844111015
0,"['monthly_emissions', 'monthly_energy_use', 'monthly_emissions_sma']",0.12051528165231767
0,"['monthly_emissions', 'monthly_energy_flow', 'monthly_renew_pct']",0.21368083004207652
0,"['monthly_emissions', 'monthly_energy_flow', 'monthly_fossil_pct']",0.07448465603588537
0,"['monthly_emissions', 'monthly_energy_flow', 'monthly_pop_density']",0.07508497065220164
0,"['monthly_emissions', 'monthly_energy_flow', 'monthly_emissions_sma']",0.028451960218759318
0,"['monthly_emissions', 'monthly_renew_pct', 'monthly_fossil_pct']",0.18510191565826128
0,"['monthly_emissions', 'monthly_renew_pct', 'monthly_pop_density']",0.02604070405358574
0,"['monthly_emissions', 'monthly_renew_pct', 'monthly_emissions_sma']",0.3381617733560256
0,"['monthly_emissions', 'monthly_fossil_pct', 'monthly_pop_density']",0.02219416717834729
0,"['monthly_emissions', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.2508244663505343
0,"['monthly_emissions', 'monthly_pop_density', 'monthly_emissions_sma']",0.04769538934815245
0,"['prcp', 'snow', 'tavg']",0.8283457321628027
0,"['prcp', 'snow', 'gdp_rel_2017_interp']",0.4681440649737166
0,"['prcp', 'snow', 'monthly_energy_prod']",0.29170095706947274
0,"['prcp', 'snow', 'monthly_energy_use']",0.4988052319877591
0,"['prcp', 'snow', 'monthly_energy_flow']",0.6346304936418684
0,"['prcp', 'snow', 'monthly_renew_pct']",0.34417197345942746
0,"['prcp', 'snow', 'monthly_fossil_pct']",0.32374642414760624
0,"['prcp', 'snow', 'monthly_pop_density']",0.32524344615683987
0,"['prcp', 'snow', 'monthly_emissions_sma']",0.13207484609035325
0,"['prcp', 'tavg', 'gdp_rel_2017_interp']",1.561236817610493
0,"['prcp', 'tavg', 'monthly_energy_prod']",0.2730509185210583
0,"['prcp', 'tavg', 'monthly_energy_use']",1.6261013336450447
0,"['prcp', 'tavg', 'monthly_energy_flow']",1.1996840201183248
0,"['prcp', 'tavg', 'monthly_renew_pct']",0.9572352604787604
0,"['prcp', 'tavg', 'monthly_fossil_pct']",0.6107666515833686
0,"['prcp', 'tavg', 'monthly_pop_density']",0.5101852122022286
0,"['prcp', 'tavg', 'monthly_emissions_sma']",0.1721169282972723
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_prod']",0.18994328164858915
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_use']",2.106248822754185
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_energy_flow']",0.8431675765813117
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_renew_pct']",0.44166662973176846
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_fossil_pct']",0.8148467568027665
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_pop_density']",1.6007835801939705
0,"['prcp', 'gdp_rel_2017_interp', 'monthly_emissions_sma']",0.03687594340368327
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_use']",0.19540960406313637
0,"['prcp', 'monthly_energy_prod', 'monthly_energy_flow']",0.20451155744302432
0,"['prcp', 'monthly_energy_prod', 'monthly_renew_pct']",0.3288606926636748
0,"['prcp', 'monthly_energy_prod', 'monthly_fossil_pct']",0.1850313389246834
0,"['prcp', 'monthly_energy_prod', 'monthly_pop_density']",0.23062680003609426
0,"['prcp', 'monthly_energy_prod', 'monthly_emissions_sma']",0.08623105132113339
0,"['prcp', 'monthly_energy_use', 'monthly_energy_flow']",0.20100136625560872
0,"['prcp', 'monthly_energy_use', 'monthly_renew_pct']",0.5410927012283075
0,"['prcp', 'monthly_energy_use', 'monthly_fossil_pct']",1.1283142872514098
0,"['prcp', 'monthly_energy_use', 'monthly_pop_density']",1.2278024889569092
0,"['prcp', 'monthly_energy_use', 'monthly_emissions_sma']",0.14711620855858382
0,"['prcp', 'monthly_energy_flow', 'monthly_renew_pct']",0.7143799927239816
0,"['prcp', 'monthly_energy_flow', 'monthly_fossil_pct']",0.7964914936202766
0,"['prcp', 'monthly_energy_flow', 'monthly_pop_density']",0.8226001714577411
0,"['prcp', 'monthly_energy_flow', 'monthly_emissions_sma']",0.038939392987113755
0,"['prcp', 'monthly_renew_pct', 'monthly_fossil_pct']",0.6567046604567944
0,"['prcp', 'monthly_renew_pct', 'monthly_pop_density']",0.22645426665379365
0,"['prcp', 'monthly_renew_pct', 'monthly_emissions_sma']",0.2149187724354276
0,"['prcp', 'monthly_fossil_pct', 'monthly_pop_density']",0.3463999200015949
0,"['prcp', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.11539746101088723
0,"['prcp', 'monthly_pop_density', 'monthly_emissions_sma']",0.03495496350937962
0,"['snow', 'tavg', 'gdp_rel_2017_interp']",0.9511064736431564
0,"['snow', 'tavg', 'monthly_energy_prod']",0.24159767957520667
0,"['snow', 'tavg', 'monthly_energy_use']",0.47690577311398025
0,"['snow', 'tavg', 'monthly_energy_flow']",0.6203389209307869
0,"['snow', 'tavg', 'monthly_renew_pct']",0.6032625185942845
0,"['snow', 'tavg', 'monthly_fossil_pct']",1.0734193367622795
0,"['snow', 'tavg', 'monthly_pop_density']",0.2869162620592474
0,"['snow', 'tavg', 'monthly_emissions_sma']",0.2517888228071733
0,"['snow', 'gdp_rel_2017_interp', 'monthly_energy_prod']",0.14165078818271945
0,"['snow', 'gdp_rel_2017_interp', 'monthly_energy_use']",0.12185464941801022
0,"['snow', 'gdp_rel_2017_interp', 'monthly_energy_flow']",0.694732355882022
0,"['snow', 'gdp_rel_2017_interp', 'monthly_renew_pct']",2.4283723593623847
0,"['snow', 'gdp_rel_2017_interp', 'monthly_fossil_pct']",1.4947167292670827
0,"['snow', 'gdp_rel_2017_interp', 'monthly_pop_density']",0.6037934211610779
0,"['snow', 'gdp_rel_2017_interp', 'monthly_emissions_sma']",0.04293968956083268
0,"['snow', 'monthly_energy_prod', 'monthly_energy_use']",0.20277955361423866
0,"['snow', 'monthly_energy_prod', 'monthly_energy_flow']",0.2137344729260315
0,"['snow', 'monthly_energy_prod', 'monthly_renew_pct']",0.34604543658890513
0,"['snow', 'monthly_energy_prod', 'monthly_fossil_pct']",0.12068023716821065
0,"['snow', 'monthly_energy_prod', 'monthly_pop_density']",0.19674586870865332
0,"['snow', 'monthly_energy_prod', 'monthly_emissions_sma']",0.09564809682159078
0,"['snow', 'monthly_energy_use', 'monthly_energy_flow']",0.22289899103467034
0,"['snow', 'monthly_energy_use', 'monthly_renew_pct']",2.7555123964483856
0,"['snow', 'monthly_energy_use', 'monthly_fossil_pct']",1.2253540123138658
0,"['snow', 'monthly_energy_use', 'monthly_pop_density']",0.2073382680746945
0,"['snow', 'monthly_energy_use', 'monthly_emissions_sma']",0.1647182183059326
0,"['snow', 'monthly_energy_flow', 'monthly_renew_pct']",1.1317719440558132
0,"['snow', 'monthly_energy_flow', 'monthly_fossil_pct']",0.4942362501504995
0,"['snow', 'monthly_energy_flow', 'monthly_pop_density']",1.0259181468673406
0,"['snow', 'monthly_energy_flow', 'monthly_emissions_sma']",0.044523995736555244
0,"['snow', 'monthly_renew_pct', 'monthly_fossil_pct']",0.37774025616448464
0,"['snow', 'monthly_renew_pct', 'monthly_pop_density']",0.25070078785052197
0,"['snow', 'monthly_renew_pct', 'monthly_emissions_sma']",0.30828921035748846
0,"['snow', 'monthly_fossil_pct', 'monthly_pop_density']",0.1764546669223614
0,"['snow', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.19980484315956357
0,"['snow', 'monthly_pop_density', 'monthly_emissions_sma']",0.019763167159418175
0,"['tavg', 'gdp_rel_2017_interp', 'monthly_energy_prod']",0.13163849202728864
0,"['tavg', 'gdp_rel_2017_interp', 'monthly_energy_use']",0.8247201168422538
0,"['tavg', 'gdp_rel_2017_interp', 'monthly_energy_flow']",0.7167676384430344
0,"['tavg', 'gdp_rel_2017_interp', 'monthly_renew_pct']",6.073185202241657
0,"['tavg', 'gdp_rel_2017_interp', 'monthly_fossil_pct']",2.641776973409503
0,"['tavg', 'gdp_rel_2017_interp', 'monthly_pop_density']",0.6594564600515077
0,"['tavg', 'gdp_rel_2017_interp', 'monthly_emissions_sma']",0.03050080434742154
0,"['tavg', 'monthly_energy_prod', 'monthly_energy_use']",0.17196840546342204
0,"['tavg', 'monthly_energy_prod', 'monthly_energy_flow']",0.2022435608948115
0,"['tavg', 'monthly_energy_prod', 'monthly_renew_pct']",0.4251210237028081
0,"['tavg', 'monthly_energy_prod', 'monthly_fossil_pct']",0.4420689767751824
0,"['tavg', 'monthly_energy_prod', 'monthly_pop_density']",0.18597403786162792
0,"['tavg', 'monthly_energy_prod', 'monthly_emissions_sma']",0.10353099999266213
0,"['tavg', 'monthly_energy_use', 'monthly_energy_flow']",0.2306165102483247
0,"['tavg', 'monthly_energy_use', 'monthly_renew_pct']",6.759807511016036
0,"['tavg', 'monthly_energy_use', 'monthly_fossil_pct']",3.7977351797868617
0,"['tavg', 'monthly_energy_use', 'monthly_pop_density']",0.135714889475531
0,"['tavg', 'monthly_energy_use', 'monthly_emissions_sma']",1.7511422639869203
0,"['tavg', 'monthly_energy_flow', 'monthly_renew_pct']",1.3356264380632266
0,"['tavg', 'monthly_energy_flow', 'monthly_fossil_pct']",0.5886353726448694
0,"['tavg', 'monthly_energy_flow', 'monthly_pop_density']",0.824432867702415
0,"['tavg', 'monthly_energy_flow', 'monthly_emissions_sma']",0.04810274175981239
0,"['tavg', 'monthly_renew_pct', 'monthly_fossil_pct']",0.8109033281606002
0,"['tavg', 'monthly_renew_pct', 'monthly_pop_density']",0.2302255283239676
0,"['tavg', 'monthly_renew_pct', 'monthly_emissions_sma']",1.9955313309194422
0,"['tavg', 'monthly_fossil_pct', 'monthly_pop_density']",0.28086696040654685
0,"['tavg', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.6601901992659279
0,"['tavg', 'monthly_pop_density', 'monthly_emissions_sma']",0.024407416905771525
0,"['gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_energy_use']",0.06879742386074006
0,"['gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_energy_flow']",0.1341466031239031
0,"['gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_renew_pct']",0.33188022796564814
0,"['gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_fossil_pct']",0.1570122020652348
0,"['gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_pop_density']",0.18681056680994218
0,"['gdp_rel_2017_interp', 'monthly_energy_prod', 'monthly_emissions_sma']",0.036031765823806405
0,"['gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_energy_flow']",0.11580501509274814
0,"['gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_renew_pct']",6.8897539244913535
0,"['gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_fossil_pct']",3.3435864170175678
0,"['gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_pop_density']",5.183633676845923
0,"['gdp_rel_2017_interp', 'monthly_energy_use', 'monthly_emissions_sma']",0.04605465136094282
0,"['gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_renew_pct']",1.1433726231814312
0,"['gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_fossil_pct']",0.46652469759754495
0,"['gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_pop_density']",0.29228722684867897
0,"['gdp_rel_2017_interp', 'monthly_energy_flow', 'monthly_emissions_sma']",0.04158503207020397
0,"['gdp_rel_2017_interp', 'monthly_renew_pct', 'monthly_fossil_pct']",1.122572496433526
0,"['gdp_rel_2017_interp', 'monthly_renew_pct', 'monthly_pop_density']",2.1593216933250976
0,"['gdp_rel_2017_interp', 'monthly_renew_pct', 'monthly_emissions_sma']",0.11506853255311132
0,"['gdp_rel_2017_interp', 'monthly_fossil_pct', 'monthly_pop_density']",1.6809078020614843
0,"['gdp_rel_2017_interp', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.03411687763986391
0,"['gdp_rel_2017_interp', 'monthly_pop_density', 'monthly_emissions_sma']",0.028049631721719193
0,"['monthly_energy_prod', 'monthly_energy_use', 'monthly_energy_flow']",0.1988208049716995
0,"['monthly_energy_prod', 'monthly_energy_use', 'monthly_renew_pct']",0.5540015847725805
0,"['monthly_energy_prod', 'monthly_energy_use', 'monthly_fossil_pct']",0.10427669310719255
0,"['monthly_energy_prod', 'monthly_energy_use', 'monthly_pop_density']",0.10622694636534515
0,"['monthly_energy_prod', 'monthly_energy_use', 'monthly_emissions_sma']",0.07136492713765834
0,"['monthly_energy_prod', 'monthly_energy_flow', 'monthly_renew_pct']",0.3484943399622046
0,"['monthly_energy_prod', 'monthly_energy_flow', 'monthly_fossil_pct']",0.19528809103353534
0,"['monthly_energy_prod', 'monthly_energy_flow', 'monthly_pop_density']",0.10491158794472111
0,"['monthly_energy_prod', 'monthly_energy_flow', 'monthly_emissions_sma']",0.023244799424800733
0,"['monthly_energy_prod', 'monthly_renew_pct', 'monthly_fossil_pct']",0.2903785649393369
0,"['monthly_energy_prod', 'monthly_renew_pct', 'monthly_pop_density']",0.19127113410313834
0,"['monthly_energy_prod', 'monthly_renew_pct', 'monthly_emissions_sma']",0.31346785470405175
0,"['monthly_energy_prod', 'monthly_fossil_pct', 'monthly_pop_density']",0.09404415600991135
0,"['monthly_energy_prod', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.20762989964204256
0,"['monthly_energy_prod', 'monthly_pop_density', 'monthly_emissions_sma']",0.05864863704630649
0,"['monthly_energy_use', 'monthly_energy_flow', 'monthly_renew_pct']",0.7095405631923952
0,"['monthly_energy_use', 'monthly_energy_flow', 'monthly_fossil_pct']",0.23846390469078252
0,"['monthly_energy_use', 'monthly_energy_flow', 'monthly_pop_density']",0.16897016355113464
0,"['monthly_energy_use', 'monthly_energy_flow', 'monthly_emissions_sma']",0.09125295883297739
0,"['monthly_energy_use', 'monthly_renew_pct', 'monthly_fossil_pct']",6.617692520637989
0,"['monthly_energy_use', 'monthly_renew_pct', 'monthly_pop_density']",5.214479536503683
0,"['monthly_energy_use', 'monthly_renew_pct', 'monthly_emissions_sma']",0.3534454351811834
0,"['monthly_energy_use', 'monthly_fossil_pct', 'monthly_pop_density']",0.45355788471761505
0,"['monthly_energy_use', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.10944460747985443
0,"['monthly_energy_use', 'monthly_pop_density', 'monthly_emissions_sma']",0.018939230002485437
0,"['monthly_energy_flow', 'monthly_renew_pct', 'monthly_fossil_pct']",0.8163577685411785
0,"['monthly_energy_flow', 'monthly_renew_pct', 'monthly_pop_density']",0.49877742310352174
0,"['monthly_energy_flow', 'monthly_renew_pct', 'monthly_emissions_sma']",0.21361550135230994
0,"['monthly_energy_flow', 'monthly_fossil_pct', 'monthly_pop_density']",0.34861989726171866
0,"['monthly_energy_flow', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.08173453367398252
0,"['monthly_energy_flow', 'monthly_pop_density', 'monthly_emissions_sma']",0.07616488120629145
0,"['monthly_renew_pct', 'monthly_fossil_pct', 'monthly_pop_density']",0.35823860365134724
0,"['monthly_renew_pct', 'monthly_fossil_pct', 'monthly_emissions_sma']",0.18775071826132897
0,"['monthly_renew_pct', 'monthly_pop_density', 'monthly_emissions_sma']",0.032155939907781955
0,"['monthly_fossil_pct', 'monthly_pop_density', 'monthly_emissions_sma']",0.022334415913568644
